;Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR);Combination
2587;2587;7;Bandung;Mid End;Yes;No;No;No;No;No;Debit;38,74;No;107,60981;-6,914744;3363,1;Combination 11
2589;2589;8;Bandung;Mid End;Yes;No;No;No;Yes;No;Debit;79,17;No;107,60981;-6,914744;2776,8;Combination 12
2590;2590;56;Bandung;Mid End;Yes;No;Yes;Yes;No;Yes;Debit;95,225;No;107,60981;-6,914744;5214,3;Combination 16
2592;2592;71;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;100,555;No;107,60981;-6,914744;6299,8;Combination 13
2594;2594;58;Bandung;Mid End;No;Yes;Yes;Yes;Yes;No;Debit;91,13;No;107,60981;-6,914744;5816,2;Combination 4
2595;2595;59;Bandung;Mid End;No;Yes;No;Yes;Yes;Yes;Credit;98,735;No;107,60981;-6,914744;7079,8;Combination 7
2597;2597;35;Bandung;Mid End;Yes;No;No;Yes;No;No;Debit;71,435;No;107,60981;-6,914744;6315,4;Combination 11
2600;2600;39;Bandung;Mid End;Yes;No;No;No;No;No;Pulsa;62,205;No;107,60981;-6,914744;7190,3;Combination 11
2602;2602;12;Bandung;Mid End;No;No;No;No;No;No;Debit;56,94;No;107,60981;-6,914744;7417,8;Combination 2
2612;2612;2;Bandung;Mid End;No;No;No;Yes;Yes;Yes;Pulsa;91,39;No;107,60981;-6,914744;6238,7;Combination 9
2618;2618;3;Bandung;Mid End;Yes;No;No;No;No;No;Digital Wallet;65,195;No;107,60981;-6,914744;2710,5;Combination 11
2619;2619;71;Bandung;Mid End;Yes;Yes;No;Yes;Yes;Yes;Digital Wallet;76,245;No;107,60981;-6,914744;5396,3;Combination 10
2621;2621;1;Bandung;Mid End;No;Yes;No;No;No;No;Pulsa;64,35;No;107,60981;-6,914744;6840,6;Combination 8
2622;2622;71;Bandung;Mid End;Yes;Yes;Yes;Yes;No;Yes;Digital Wallet;104,13;No;107,60981;-6,914744;7858,5;Combination 17
2624;2624;4;Bandung;Mid End;No;No;No;Yes;No;Yes;Pulsa;52,065;No;107,60981;-6,914744;3463,2;Combination 2
2626;2626;39;Bandung;Mid End;Yes;No;No;No;No;No;Credit;66,365;No;107,60981;-6,914744;4100,2;Combination 11
2627;2627;28;Bandung;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;70,655;No;107,60981;-6,914744;6636,5;Combination 11
2634;2634;27;Bandung;Mid End;No;No;No;Yes;Yes;Yes;Debit;93,08;No;107,60981;-6,914744;4904,9;Combination 9
2636;2636;71;Bandung;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;106,405;No;107,60981;-6,914744;5317;Combination 15
2639;2639;13;Bandung;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;63,895;No;107,60981;-6,914744;3900;Combination 3
2643;2643;8;Bandung;Mid End;Yes;No;No;Yes;No;No;Debit;70,525;No;107,60981;-6,914744;2908,1;Combination 11
2645;2645;52;Bandung;Mid End;Yes;No;Yes;Yes;Yes;No;Credit;96,2;No;107,60981;-6,914744;7547,8;Combination 15
2646;2646;3;Bandung;Mid End;No;No;No;Yes;No;No;Digital Wallet;65,325;No;107,60981;-6,914744;2815,8;Combination 2
2648;2648;16;Bandung;Mid End;No;No;No;No;No;Yes;Credit;46,15;No;107,60981;-6,914744;2689,7;Combination 2
2649;2649;40;Bandung;Mid End;No;No;Yes;Yes;Yes;Yes;Digital Wallet;104,975;No;107,60981;-6,914744;2661,1;Combination 3
2653;2653;34;Bandung;Mid End;No;No;No;Yes;No;No;Debit;65,26;No;107,60981;-6,914744;5657,6;Combination 2
2654;2654;10;Bandung;Mid End;Yes;No;No;Yes;Yes;No;Debit;80,925;No;107,60981;-6,914744;4439,5;Combination 12
2655;2655;14;Bandung;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;72,41;No;107,60981;-6,914744;6471,4;Combination 11
2658;2658;20;Bandung;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;70,2;No;107,60981;-6,914744;6617;Combination 11
2659;2659;22;Bandung;Mid End;No;No;Yes;Yes;Yes;Yes;Debit;73,775;No;107,60981;-6,914744;5946,2;Combination 3
2672;2672;29;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Debit;97,955;No;106,816666;-6,2;5748,6;Combination 3
2673;2673;70;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Credit;84,435;No;106,816666;-6,2;7369,7;Combination 17
2675;2675;41;Jakarta;Mid End;No;Yes;Yes;No;Yes;No;Debit;89,05;No;106,816666;-6,2;5040,1;Combination 4
2677;2677;7;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;105,625;No;106,816666;-6,2;7706,4;Combination 15
2679;2679;5;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;72,41;No;106,816666;-6,2;4677,4;Combination 2
2688;2688;40;Jakarta;Mid End;No;Yes;No;No;No;No;Digital Wallet;65,195;No;106,816666;-6,2;3190,2;Combination 8
2689;2689;60;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Debit;51,48;No;106,816666;-6,2;7207,2;Combination 17
2690;2690;71;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;116,805;No;106,816666;-6,2;6492,2;Combination 13
2692;2692;39;Jakarta;Mid End;No;No;No;Yes;No;No;Credit;70,005;No;106,816666;-6,2;3094;Combination 2
2696;2696;70;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;77,35;No;106,816666;-6,2;5240,3;Combination 15
2698;2698;50;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;107,25;No;106,816666;-6,2;6835,4;Combination 15
2699;2699;25;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Debit;80,08;No;106,816666;-6,2;4949,1;Combination 17
2700;2700;12;Jakarta;Mid End;No;Yes;No;No;No;No;Debit;63,765;No;106,816666;-6,2;5517,2;Combination 8
2701;2701;23;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Digital Wallet;86,125;No;106,816666;-6,2;2693,6;Combination 17
2710;2710;11;Jakarta;Mid End;Yes;No;No;No;Yes;No;Debit;84,695;No;106,816666;-6,2;7724,6;Combination 12
2712;2712;13;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;115,635;No;106,816666;-6,2;7029,1;Combination 13
2715;2715;18;Jakarta;Mid End;No;Yes;No;No;No;No;Credit;73,84;No;106,816666;-6,2;7225,4;Combination 8
2717;2717;29;Jakarta;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;46,28;No;106,816666;-6,2;5067,4;Combination 11
2718;2718;3;Jakarta;Mid End;No;No;No;No;Yes;No;Pulsa;78,325;No;106,816666;-6,2;6279;Combination 9
2719;2719;41;Jakarta;Mid End;No;Yes;No;No;No;Yes;Pulsa;52,455;No;106,816666;-6,2;3190,2;Combination 8
2721;2721;7;Jakarta;Mid End;No;No;No;No;Yes;No;Digital Wallet;71,305;No;106,816666;-6,2;4525,3;Combination 9
2722;2722;52;Jakarta;Mid End;Yes;No;Yes;No;Yes;No;Digital Wallet;83,59;No;106,816666;-6,2;5726,5;Combination 15
2724;2724;70;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;No;Credit;98,93;No;106,816666;-6,2;6649,5;Combination 4
2729;2729;67;Jakarta;Mid End;Yes;No;Yes;Yes;No;Yes;Debit;94,055;No;106,816666;-6,2;6383;Combination 16
2730;2730;71;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Debit;107,51;No;106,816666;-6,2;6615,7;Combination 17
2732;2732;5;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;69,94;No;106,816666;-6,2;2836,6;Combination 11
2733;2733;26;Jakarta;Mid End;No;No;No;No;No;No;Credit;67,015;No;106,816666;-6,2;4069;Combination 2
2735;2735;70;Jakarta;Mid End;No;Yes;Yes;No;Yes;No;Credit;57,265;No;106,816666;-6,2;5228,6;Combination 4
2738;2738;14;Jakarta;Mid End;No;Yes;No;No;No;No;Digital Wallet;70,525;No;106,816666;-6,2;5749,9;Combination 8
2740;2740;46;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Digital Wallet;102,96;No;106,816666;-6,2;2609,1;Combination 15
2742;2742;39;Jakarta;Mid End;No;No;No;Yes;No;No;Debit;64,74;No;106,816666;-6,2;2862,6;Combination 2
2743;2743;57;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Pulsa;69,875;No;106,816666;-6,2;7272,2;Combination 15
2746;2746;58;Jakarta;Mid End;Yes;No;No;Yes;No;No;Debit;79,365;No;106,816666;-6,2;5734,3;Combination 11
2751;2751;35;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Credit;89,895;No;106,816666;-6,2;5128,5;Combination 17
2752;2752;47;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Digital Wallet;96,785;No;106,816666;-6,2;4496,7;Combination 3
2753;2753;14;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;65,585;No;106,816666;-6,2;4140,5;Combination 8
2754;2754;20;Jakarta;Mid End;No;Yes;No;No;No;Yes;Pulsa;78;No;106,816666;-6,2;3118,7;Combination 8
2755;2755;66;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;Yes;Pulsa;110,825;No;106,816666;-6,2;6515,6;Combination 10
2760;2760;12;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;64,22;No;106,816666;-6,2;6509,1;Combination 8
2762;2762;18;Jakarta;Mid End;No;No;No;No;No;No;Credit;33,215;No;106,816666;-6,2;5374,2;Combination 2
2764;2764;9;Jakarta;Mid End;No;No;No;Yes;Yes;Yes;Credit;90,22;No;106,816666;-6,2;6640,4;Combination 9
2770;2770;62;Jakarta;Mid End;No;No;No;No;Yes;Yes;Credit;91,585;No;106,816666;-6,2;6574,1;Combination 9
2771;2771;17;Jakarta;Mid End;Yes;No;No;No;No;Yes;Debit;85,475;No;106,816666;-6,2;5097,3;Combination 11
2772;2772;9;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;31,98;No;106,816666;-6,2;3019,9;Combination 2
2773;2773;64;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;No;Digital Wallet;90,025;No;106,816666;-6,2;5493,8;Combination 15
2777;2777;61;Jakarta;Mid End;Yes;No;Yes;Yes;No;Yes;Credit;97,955;No;106,816666;-6,2;8405,8;Combination 16
2779;2779;20;Jakarta;Mid End;Yes;No;Yes;No;No;Yes;Credit;83,72;No;106,816666;-6,2;2756;Combination 16
2784;2784;3;Jakarta;Mid End;No;Yes;No;No;Yes;No;Credit;76,31;No;106,816666;-6,2;4750,2;Combination 7
2786;2786;30;Jakarta;Mid End;Yes;No;No;No;No;Yes;Digital Wallet;83,85;No;106,816666;-6,2;6550,7;Combination 11
2787;2787;21;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;37,05;No;106,816666;-6,2;4895,8;Combination 11
2794;2794;72;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;111,67;No;106,816666;-6,2;8269,3;Combination 15
2795;2795;45;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;44,46;No;106,816666;-6,2;7429,5;Combination 2
2797;2797;2;Jakarta;Mid End;No;Yes;No;No;No;No;Digital Wallet;65,39;No;106,816666;-6,2;7631;Combination 8
2799;2799;12;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;66,625;No;106,816666;-6,2;4026,1;Combination 8
2803;2803;64;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;No;Debit;98,93;No;106,816666;-6,2;5488,6;Combination 4
2806;2806;53;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Pulsa;69,68;No;106,816666;-6,2;6737,9;Combination 13
2810;2810;55;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;73,84;No;106,816666;-6,2;6112,6;Combination 1
2813;2813;36;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;78,91;No;106,816666;-6,2;4772,3;Combination 15
2817;2817;1;Jakarta;Mid End;No;No;No;No;Yes;Yes;Digital Wallet;81,64;No;106,816666;-6,2;3169,4;Combination 9
2820;2820;1;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Credit;96,33;No;106,816666;-6,2;3770;Combination 3
2823;2823;63;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Debit;89,44;No;106,816666;-6,2;6606,6;Combination 17
2824;2824;72;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;Yes;Credit;109,785;No;106,816666;-6,2;7612,8;Combination 13
2825;2825;62;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;109,85;No;106,816666;-6,2;7105,8;Combination 4
2827;2827;70;Jakarta;Mid End;Yes;No;No;Yes;Yes;Yes;Debit;104,78;No;106,816666;-6,2;7644;Combination 12
2830;2830;24;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;74,88;No;106,816666;-6,2;7309,9;Combination 13
2832;2832;66;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Credit;75,66;No;106,816666;-6,2;6906,9;Combination 1
2833;2833;45;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;105,3;No;106,816666;-6,2;3814,2;Combination 15
2835;2835;28;Jakarta;Mid End;No;No;Yes;No;Yes;No;Debit;77,415;No;106,816666;-6,2;4360,2;Combination 3
2836;2836;36;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Digital Wallet;98,215;No;106,816666;-6,2;4205,5;Combination 17
2837;2837;42;Jakarta;Mid End;No;Yes;Yes;No;No;Yes;Credit;58,63;No;106,816666;-6,2;4997,2;Combination 14
2838;2838;48;Jakarta;Mid End;Yes;No;No;Yes;No;Yes;Debit;92,235;No;106,816666;-6,2;3467,1;Combination 11
2842;2842;8;Jakarta;Mid End;Yes;No;Yes;No;No;Yes;Pulsa;86,71;No;106,816666;-6,2;5837;Combination 16
2844;2844;60;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Debit;85,605;No;106,816666;-6,2;5268,9;Combination 17
2847;2847;43;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;No;Debit;66,625;No;106,816666;-6,2;7352,8;Combination 10
2848;2848;23;Jakarta;Mid End;No;No;Yes;Yes;No;No;Pulsa;70,525;No;106,816666;-6,2;6682;Combination 5
2850;2850;22;Jakarta;Mid End;Yes;No;No;Yes;No;No;Credit;73,125;No;106,816666;-6,2;4852,9;Combination 11
2851;2851;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;32,695;No;106,816666;-6,2;4566,9;Combination 2
2853;2853;50;Jakarta;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;46,02;No;106,816666;-6,2;6567,6;Combination 11
2856;2856;0;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;72,865;No;106,816666;-6,2;6162;Combination 13
2858;2858;64;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Credit;94,965;No;106,816666;-6,2;5869,5;Combination 15
2862;2862;51;Jakarta;Mid End;No;Yes;No;No;Yes;Yes;Pulsa;64,545;No;106,816666;-6,2;7186,4;Combination 7
2863;2863;67;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Digital Wallet;85,345;No;106,816666;-6,2;7073,3;Combination 17
2865;2865;72;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;79,235;No;106,816666;-6,2;5391,1;Combination 15
2871;2871;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;119,6;No;106,816666;-6,2;8364,2;Combination 13
2872;2872;51;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;111,15;No;106,816666;-6,2;8139,3;Combination 13
2875;2875;33;Jakarta;Mid End;Yes;Yes;No;No;No;No;Digital Wallet;79,17;No;106,816666;-6,2;3911,7;Combination 1
2879;2879;45;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;109,655;No;106,816666;-6,2;4423,9;Combination 13
2881;2881;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Debit;106,99;No;106,816666;-6,2;5410,6;Combination 13
2882;2882;58;Jakarta;Mid End;No;Yes;No;No;Yes;No;Debit;86,84;No;106,816666;-6,2;8362,9;Combination 7
2883;2883;70;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Debit;57,98;No;106,816666;-6,2;5774,6;Combination 17
2888;2888;64;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Credit;112,515;No;106,816666;-6,2;6414,2;Combination 4
2890;2890;12;Jakarta;Mid End;No;No;Yes;No;Yes;No;Credit;75,855;No;106,816666;-6,2;6588,4;Combination 3
2891;2891;72;Jakarta;Mid End;Yes;Yes;Yes;No;No;Yes;Credit;89,375;No;106,816666;-6,2;5856,5;Combination 17
2900;2900;8;Jakarta;Mid End;No;No;No;No;Yes;Yes;Pulsa;86,125;No;106,816666;-6,2;3933,8;Combination 9
2903;2903;8;Jakarta;Mid End;Yes;No;No;Yes;No;Yes;Digital Wallet;57,915;No;106,816666;-6,2;7135,7;Combination 11
2910;2910;58;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Credit;72,15;No;106,816666;-6,2;5304;Combination 3
2911;2911;18;Jakarta;Mid End;No;Yes;No;No;No;No;Credit;64,805;No;106,816666;-6,2;4267,9;Combination 8
2917;2917;12;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Pulsa;96,395;No;106,816666;-6,2;7053,8;Combination 3
2922;2922;43;Jakarta;Mid End;No;No;No;Yes;Yes;No;Debit;84,305;No;106,816666;-6,2;5200;Combination 9
2924;2924;9;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;No;Digital Wallet;89,635;No;106,816666;-6,2;3187,6;Combination 10
2926;2926;27;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;63,7;No;106,816666;-6,2;7056,4;Combination 2
2927;2927;40;Jakarta;Mid End;No;No;Yes;No;No;No;Digital Wallet;65,325;No;106,816666;-6,2;3183,7;Combination 5
2931;2931;3;Jakarta;Mid End;No;No;Yes;Yes;No;No;Digital Wallet;72,54;No;106,816666;-6,2;3460,6;Combination 5
2934;2934;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;65,065;No;106,816666;-6,2;7179,9;Combination 2
2938;2938;18;Jakarta;Mid End;Yes;No;Yes;No;Yes;No;Digital Wallet;90,35;No;106,816666;-6,2;5805,8;Combination 15
2939;2939;52;Jakarta;Mid End;Yes;No;No;No;Yes;Yes;Credit;63,44;No;106,816666;-6,2;6324,5;Combination 12
2947;2947;9;Jakarta;Mid End;Yes;No;No;Yes;No;Yes;Digital Wallet;84,435;No;106,816666;-6,2;3916,9;Combination 11
2949;2949;12;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;63,96;No;106,816666;-6,2;4656,6;Combination 11
2950;2950;23;Jakarta;Mid End;No;No;No;Yes;Yes;Yes;Digital Wallet;95,875;No;106,816666;-6,2;4527,9;Combination 9
2957;2957;44;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;63,765;No;106,816666;-6,2;5083;Combination 3
2958;2958;39;Jakarta;Mid End;No;No;Yes;Yes;No;No;Digital Wallet;46,215;No;106,816666;-6,2;4877,6;Combination 5
2959;2959;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;84,63;No;106,816666;-6,2;6459,7;Combination 13
2961;2961;51;Jakarta;Mid End;Yes;Yes;No;Yes;No;Yes;Credit;90,675;No;106,816666;-6,2;7316,4;Combination 1
2964;2964;1;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;66,625;No;106,816666;-6,2;5827,9;Combination 11
2965;2965;23;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;75,075;No;106,816666;-6,2;4932,2;Combination 1
2966;2966;66;Jakarta;Mid End;No;Yes;Yes;No;Yes;No;Debit;92,105;No;106,816666;-6,2;7243,6;Combination 4
2973;2973;37;Jakarta;Mid End;No;No;Yes;No;No;Yes;Credit;52,26;No;106,816666;-6,2;7701,2;Combination 5
2975;2975;49;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;71,955;No;106,816666;-6,2;7281,3;Combination 11
2978;2978;68;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Debit;70,33;No;106,816666;-6,2;5981,3;Combination 15
2981;2981;71;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Credit;104,52;No;106,816666;-6,2;6796,4;Combination 17
2985;2985;41;Jakarta;Mid End;No;No;Yes;Yes;No;Yes;Pulsa;89,18;No;106,816666;-6,2;5943,6;Combination 5
2990;2990;37;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Pulsa;87,685;No;106,816666;-6,2;6554,6;Combination 17
2991;2991;8;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;56,615;No;106,816666;-6,2;4245,8;Combination 2
2996;2996;19;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;73,06;No;106,816666;-6,2;4399,2;Combination 2
3001;3001;7;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Pulsa;83,46;No;106,816666;-6,2;6650,8;Combination 1
3002;3002;69;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Debit;98,475;No;106,816666;-6,2;7590,7;Combination 13
3003;3003;72;Jakarta;Mid End;No;Yes;No;Yes;Yes;Yes;Pulsa;102,635;No;106,816666;-6,2;6565;Combination 7
3004;3004;4;Bandung;Mid End;Yes;No;No;No;No;No;Pulsa;65,39;No;107,60981;-6,914744;4091,1;Combination 11
3008;3008;30;Bandung;Mid End;No;No;Yes;No;No;No;Digital Wallet;65;No;107,60981;-6,914744;6129,5;Combination 5
3014;3014;31;Bandung;Mid End;No;Yes;No;Yes;Yes;Yes;Debit;104,715;No;107,60981;-6,914744;4538,3;Combination 7
3017;3017;12;Bandung;Mid End;Yes;Yes;No;Yes;No;No;Pulsa;87,425;No;107,60981;-6,914744;5634,2;Combination 1
3019;3019;39;Bandung;Mid End;Yes;No;No;Yes;Yes;No;Debit;58,565;No;107,60981;-6,914744;5203,9;Combination 12
3020;3020;7;Bandung;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;45,045;No;107,60981;-6,914744;7794,8;Combination 11
3023;3023;72;Bandung;Mid End;No;Yes;Yes;No;Yes;Yes;Debit;98,02;No;107,60981;-6,914744;5422,3;Combination 4
3024;3024;10;Bandung;Mid End;No;No;Yes;No;Yes;Yes;Credit;88,14;No;107,60981;-6,914744;3521,7;Combination 3
3026;3026;15;Bandung;Mid End;No;No;No;No;No;No;Pulsa;60,19;No;107,60981;-6,914744;4033,9;Combination 2
3031;3031;68;Bandung;Mid End;No;Yes;Yes;Yes;No;No;Debit;78,845;No;107,60981;-6,914744;8343,4;Combination 14
3032;3032;21;Bandung;Mid End;No;Yes;Yes;No;No;Yes;Debit;93,21;No;107,60981;-6,914744;3619,2;Combination 14
3033;3033;21;Bandung;Mid End;No;Yes;No;Yes;No;No;Digital Wallet;46,8;No;107,60981;-6,914744;4391,4;Combination 8
3034;3034;56;Bandung;Mid End;Yes;No;No;No;Yes;No;Debit;84,76;No;107,60981;-6,914744;6207,5;Combination 12
3035;3035;6;Bandung;Mid End;No;No;No;No;No;No;Credit;63,635;No;107,60981;-6,914744;3979,3;Combination 2
3036;3036;65;Bandung;Mid End;No;Yes;Yes;No;Yes;Yes;Debit;69,55;No;107,60981;-6,914744;7400,9;Combination 4
3037;3037;42;Bandung;Mid End;Yes;No;No;Yes;Yes;Yes;Credit;104,585;No;107,60981;-6,914744;5716,1;Combination 12
3041;3041;7;Bandung;Mid End;No;Yes;Yes;No;Yes;No;Pulsa;84,435;No;107,60981;-6,914744;5999,5;Combination 4
3049;3049;70;Bandung;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;104,52;No;107,60981;-6,914744;8277,1;Combination 4
3056;3056;51;Bandung;Mid End;Yes;Yes;No;Yes;No;No;Credit;78,65;No;107,60981;-6,914744;6492,2;Combination 1
3057;3057;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;118,235;No;107,60981;-6,914744;7918,3;Combination 13
3059;3059;67;Bandung;Mid End;Yes;Yes;No;Yes;No;Yes;Debit;66,235;No;107,60981;-6,914744;8313,5;Combination 1
3062;3062;27;Bandung;Mid End;No;No;Yes;Yes;No;No;Pulsa;77,285;No;107,60981;-6,914744;6263,4;Combination 5
3063;3063;69;Bandung;Mid End;Yes;Yes;Yes;Yes;No;Yes;Credit;105,95;No;107,60981;-6,914744;6871,8;Combination 17
3064;3064;2;Bandung;Mid End;No;No;No;Yes;No;No;Debit;37,765;No;107,60981;-6,914744;6497,4;Combination 2
3065;3065;46;Bandung;Mid End;Yes;Yes;No;Yes;No;Yes;Digital Wallet;91,78;No;107,60981;-6,914744;7062,9;Combination 1
3067;3067;20;Bandung;Mid End;Yes;No;No;Yes;No;No;Debit;76,96;No;107,60981;-6,914744;7701,2;Combination 11
3070;3070;68;Bandung;Mid End;Yes;Yes;Yes;No;No;Yes;Debit;92,235;No;107,60981;-6,914744;6546,8;Combination 17
3072;3072;1;Bandung;Mid End;No;No;No;No;No;No;Pulsa;56,94;No;107,60981;-6,914744;6022,9;Combination 2
3073;3073;63;Bandung;Mid End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;76,7;No;107,60981;-6,914744;7330,7;Combination 13
3074;3074;3;Bandung;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;90,935;No;107,60981;-6,914744;3580,2;Combination 3
3076;3076;66;Bandung;Mid End;No;No;No;Yes;No;No;Credit;38,285;No;107,60981;-6,914744;6645,6;Combination 2
3079;3079;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;113,23;No;107,60981;-6,914744;7790,9;Combination 13
3082;3082;59;Bandung;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;85,15;No;107,60981;-6,914744;7320,3;Combination 1
3084;3084;27;Bandung;Mid End;No;Yes;No;Yes;No;No;Digital Wallet;72,995;No;107,60981;-6,914744;3972,8;Combination 8
3085;3085;17;Jakarta;Mid End;Yes;No;Yes;No;No;No;Digital Wallet;44,72;No;106,816666;-6,2;5469,1;Combination 16
3090;3090;68;Jakarta;Mid End;No;Yes;No;Yes;No;Yes;Credit;92,04;No;106,816666;-6,2;7202;Combination 8
3099;3099;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Credit;93,73;No;106,816666;-6,2;6055,4;Combination 17
3104;3104;7;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;59,475;No;106,816666;-6,2;4912,7;Combination 2
3107;3107;72;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;110,825;No;106,816666;-6,2;8157,5;Combination 13
3109;3109;35;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;65,195;No;106,816666;-6,2;7642,7;Combination 2
3113;3113;7;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;Yes;Digital Wallet;76,505;No;106,816666;-6,2;4331,6;Combination 13
3116;3116;39;Jakarta;Mid End;No;No;No;No;No;No;Credit;32,825;No;106,816666;-6,2;5536,7;Combination 2
3118;3118;54;Jakarta;Mid End;No;Yes;No;Yes;Yes;No;Pulsa;91,91;No;106,816666;-6,2;6858,8;Combination 7
3119;3119;63;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;98,215;No;106,816666;-6,2;6013,8;Combination 13
