;Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR);Combination
1052;1052;11;Jakarta;High End;No;No;No;No;No;No;Pulsa;99,45;Yes;106,816666;-6,2;2978,3;Combination 2
1053;1053;4;Jakarta;High End;No;Yes;No;Yes;No;Yes;Pulsa;121,55;Yes;106,816666;-6,2;5920,2;Combination 8
1054;1054;54;Jakarta;High End;No;Yes;No;No;Yes;Yes;Credit;131,95;Yes;106,816666;-6,2;8326,5;Combination 7
1055;1055;28;Jakarta;High End;Yes;No;No;No;No;No;Debit;97,37;Yes;106,816666;-6,2;7009,6;Combination 11
1056;1056;2;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,48;Yes;106,816666;-6,2;5974,8;Combination 2
1059;1059;14;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;130,715;Yes;106,816666;-6,2;6791,2;Combination 7
1061;1061;4;Jakarta;High End;No;No;Yes;No;No;No;Debit;97,24;Yes;106,816666;-6,2;7646,6;Combination 5
1063;1063;14;Jakarta;High End;No;No;No;No;No;No;Credit;92,3;Yes;106,816666;-6,2;4196,4;Combination 2
1066;1066;40;Jakarta;High End;No;No;Yes;Yes;No;No;Pulsa;110,305;Yes;106,816666;-6,2;7493,2;Combination 5
1068;1068;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,65;Yes;106,816666;-6,2;5359,9;Combination 2
1069;1069;10;Jakarta;High End;No;Yes;Yes;No;No;Yes;Pulsa;123,305;Yes;106,816666;-6,2;3996,2;Combination 14
1072;1072;58;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;128,31;Yes;106,816666;-6,2;6060,6;Combination 3
1074;1074;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,48;Yes;106,816666;-6,2;3135,6;Combination 2
1076;1076;68;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;130,26;Yes;106,816666;-6,2;5825,3;Combination 7
1077;1077;1;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;101,465;Yes;106,816666;-6,2;4495,4;Combination 9
1078;1078;7;Jakarta;High End;No;No;No;No;No;No;Pulsa;95,68;Yes;106,816666;-6,2;3482,7;Combination 2
1079;1079;9;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,175;Yes;106,816666;-6,2;6503,9;Combination 2
1081;1081;24;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;121,615;Yes;106,816666;-6,2;6418,1;Combination 9
1083;1083;27;Jakarta;High End;No;Yes;Yes;No;No;Yes;Pulsa;124,215;Yes;106,816666;-6,2;3898,7;Combination 14
1087;1087;1;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;111,085;Yes;106,816666;-6,2;6410,3;Combination 3
1088;1088;63;Jakarta;High End;No;Yes;No;No;Yes;Yes;Debit;129,87;Yes;106,816666;-6,2;6208,8;Combination 7
1089;1089;25;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;110,24;Yes;106,816666;-6,2;5463,9;Combination 2
1090;1090;35;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,76;Yes;106,816666;-6,2;6030,7;Combination 2
1092;1092;6;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,37;Yes;106,816666;-6,2;5408;Combination 2
1093;1093;15;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;131,625;Yes;106,816666;-6,2;5158,4;Combination 4
1097;1097;29;Bandung;High End;No;No;No;Yes;Yes;Yes;Pulsa;128,245;Yes;107,60981;-6,914744;5505,5;Combination 9
1098;1098;5;Bandung;High End;No;No;Yes;No;No;No;Debit;103,87;Yes;107,60981;-6,914744;5621,2;Combination 5
1099;1099;28;Bandung;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;134,29;Yes;107,60981;-6,914744;5376,8;Combination 3
1100;1100;11;Bandung;High End;Yes;No;No;Yes;Yes;No;Credit;125,06;Yes;107,60981;-6,914744;4031,3;Combination 12
1101;1101;55;Bandung;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;135,395;Yes;107,60981;-6,914744;5679,7;Combination 3
1102;1102;24;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Credit;133,835;Yes;107,60981;-6,914744;6818,5;Combination 4
1103;1103;1;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;117,78;Yes;107,60981;-6,914744;3302;Combination 9
1105;1105;4;Bandung;High End;No;Yes;No;No;No;Yes;Pulsa;117,065;Yes;107,60981;-6,914744;4175,6;Combination 8
1106;1106;3;Bandung;High End;No;No;No;No;No;No;Pulsa;98,605;Yes;107,60981;-6,914744;5280,6;Combination 2
1107;1107;1;Bandung;High End;No;No;No;No;No;No;Pulsa;89,05;Yes;107,60981;-6,914744;7478,9;Combination 2
1108;1108;11;Bandung;High End;Yes;No;No;No;No;No;Pulsa;95,55;Yes;107,60981;-6,914744;5861,7;Combination 11
1109;1109;1;Bandung;High End;No;No;No;No;No;No;Digital Wallet;90,935;Yes;107,60981;-6,914744;6943,3;Combination 2
1111;1111;8;Bandung;High End;No;Yes;Yes;No;Yes;No;Pulsa;122,2;Yes;107,60981;-6,914744;3421,6;Combination 4
1113;1113;29;Bandung;High End;Yes;Yes;No;No;No;No;Pulsa;109,785;Yes;107,60981;-6,914744;3446,3;Combination 1
1115;1115;43;Bandung;High End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;142,415;Yes;107,60981;-6,914744;7621,9;Combination 15
1118;1118;66;Bandung;High End;No;No;No;Yes;Yes;Yes;Credit;130,065;Yes;107,60981;-6,914744;5865,6;Combination 9
1119;1119;62;Bandung;High End;Yes;Yes;No;Yes;No;Yes;Pulsa;132,6;Yes;107,60981;-6,914744;6617;Combination 1
1120;1120;17;Bandung;High End;Yes;Yes;Yes;No;No;No;Credit;117,26;Yes;107,60981;-6,914744;2633,8;Combination 17
1122;1122;31;Bandung;High End;No;No;No;Yes;No;No;Credit;103,805;Yes;107,60981;-6,914744;3320,2;Combination 2
1124;1124;66;Bandung;High End;No;No;Yes;Yes;Yes;Yes;Credit;137,735;Yes;107,60981;-6,914744;7952,1;Combination 3
1125;1125;3;Bandung;High End;No;No;Yes;No;No;Yes;Pulsa;119,405;Yes;107,60981;-6,914744;3515,2;Combination 5
1127;1127;31;Bandung;High End;No;No;No;No;No;No;Pulsa;96,07;Yes;107,60981;-6,914744;3328;Combination 2
1128;1128;14;Bandung;High End;No;No;No;No;Yes;Yes;Digital Wallet;116,74;Yes;107,60981;-6,914744;5339,1;Combination 9
1130;1130;37;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;125,515;Yes;107,60981;-6,914744;5782,4;Combination 9
1132;1132;24;Bandung;High End;No;Yes;No;No;Yes;Yes;Pulsa;131,625;Yes;107,60981;-6,914744;5573,1;Combination 7
1133;1133;1;Bandung;High End;No;No;No;No;Yes;No;Pulsa;103,415;Yes;107,60981;-6,914744;6606,6;Combination 9
1134;1134;32;Bandung;High End;No;No;No;No;Yes;No;Pulsa;109,265;Yes;107,60981;-6,914744;4618,9;Combination 9
1135;1135;1;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;115,83;Yes;107,60981;-6,914744;3776,5;Combination 9
1136;1136;17;Bandung;High End;Yes;No;Yes;No;Yes;No;Pulsa;122,72;Yes;107,60981;-6,914744;5333,9;Combination 15
1137;1137;19;Bandung;High End;No;Yes;Yes;No;No;No;Pulsa;101,725;Yes;107,60981;-6,914744;4765,8;Combination 14
1139;1139;8;Bandung;High End;No;No;No;No;No;No;Pulsa;98,475;Yes;107,60981;-6,914744;5426,2;Combination 2
1141;1141;1;Bandung;High End;Yes;No;No;No;No;No;Pulsa;104,39;Yes;107,60981;-6,914744;5379,4;Combination 11
1142;1142;1;Bandung;High End;No;No;Yes;No;No;No;Pulsa;97,37;Yes;107,60981;-6,914744;7694,7;Combination 5
1143;1143;9;Bandung;High End;No;No;No;No;Yes;No;Pulsa;105,105;Yes;107,60981;-6,914744;6814,6;Combination 9
1145;1145;49;Jakarta;High End;No;No;Yes;No;No;Yes;Credit;118,105;Yes;106,816666;-6,2;7346,3;Combination 5
1146;1146;2;Jakarta;High End;No;Yes;Yes;No;No;No;Debit;103,61;Yes;106,816666;-6,2;3950,7;Combination 14
1148;1148;21;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;112,45;Yes;106,816666;-6,2;2646,8;Combination 2
1149;1149;69;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;135,135;Yes;106,816666;-6,2;5567,9;Combination 4
1152;1152;6;Jakarta;High End;No;Yes;No;No;No;Yes;Credit;108,615;Yes;106,816666;-6,2;5514,6;Combination 8
1153;1153;17;Jakarta;High End;No;Yes;Yes;No;Yes;No;Pulsa;115,895;Yes;106,816666;-6,2;6606,6;Combination 4
1154;1154;1;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;91,585;Yes;106,816666;-6,2;4582,5;Combination 2
1157;1157;19;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;134,29;Yes;106,816666;-6,2;3053,7;Combination 3
1158;1158;3;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;102,05;Yes;106,816666;-6,2;4637,1;Combination 9
1160;1160;3;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;103,87;Yes;106,816666;-6,2;5677,1;Combination 9
1161;1161;30;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;129,61;Yes;106,816666;-6,2;4612,4;Combination 7
1163;1163;10;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;128,05;Yes;106,816666;-6,2;5851,3;Combination 3
1165;1165;38;Jakarta;High End;No;Yes;Yes;No;Yes;No;Pulsa;123,045;Yes;106,816666;-6,2;4547,4;Combination 4
1166;1166;1;Jakarta;High End;No;Yes;No;No;Yes;Yes;Credit;130,325;Yes;106,816666;-6,2;7536,1;Combination 7
1167;1167;16;Jakarta;High End;No;No;Yes;No;No;Yes;Pulsa;114,985;Yes;106,816666;-6,2;6741,8;Combination 5
1168;1168;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,805;Yes;106,816666;-6,2;5912,4;Combination 2
1169;1169;12;Jakarta;High End;Yes;No;Yes;No;No;No;Debit;106,21;Yes;106,816666;-6,2;3705;Combination 16
1170;1170;4;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;103,87;Yes;106,816666;-6,2;6069,7;Combination 2
1172;1172;41;Jakarta;High End;Yes;No;Yes;No;No;No;Debit;108,875;Yes;106,816666;-6,2;6493,5;Combination 16
1174;1174;1;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;90,22;Yes;106,816666;-6,2;3125,2;Combination 2
1175;1175;7;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,37;Yes;106,816666;-6,2;6706,7;Combination 2
1176;1176;42;Jakarta;High End;Yes;No;No;No;No;No;Credit;96,395;Yes;106,816666;-6,2;3018,6;Combination 11
1177;1177;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,13;Yes;106,816666;-6,2;2609,1;Combination 2
1178;1178;12;Jakarta;High End;Yes;No;No;No;No;No;Pulsa;101,79;Yes;106,816666;-6,2;4608,5;Combination 11
1179;1179;55;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;125,84;Yes;106,816666;-6,2;5315,7;Combination 9
1180;1180;17;Jakarta;High End;Yes;Yes;No;No;Yes;No;Pulsa;122,72;Yes;106,816666;-6,2;3672,5;Combination 10
1181;1181;1;Jakarta;High End;No;Yes;No;No;Yes;No;Pulsa;109,59;Yes;106,816666;-6,2;2823,6;Combination 7
1183;1183;11;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;129,415;Yes;106,816666;-6,2;4123,6;Combination 3
1184;1184;8;Jakarta;High End;No;No;Yes;No;No;No;Pulsa;105,625;Yes;106,816666;-6,2;4955,6;Combination 5
1186;1186;23;Jakarta;High End;Yes;Yes;Yes;No;Yes;No;Pulsa;129,025;Yes;106,816666;-6,2;6939,4;Combination 13
1187;1187;39;Jakarta;High End;No;No;Yes;Yes;No;No;Pulsa;104,585;Yes;106,816666;-6,2;2891,2;Combination 5
1188;1188;9;Jakarta;High End;No;No;Yes;No;No;No;Debit;103,155;Yes;106,816666;-6,2;5892,9;Combination 5
1189;1189;15;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;103,675;Yes;106,816666;-6,2;3656,9;Combination 8
1190;1190;30;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;130,065;Yes;106,816666;-6,2;6063,2;Combination 3
1191;1191;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,155;Yes;106,816666;-6,2;7534,8;Combination 2
1192;1192;3;Jakarta;High End;No;No;No;Yes;No;Yes;Pulsa;111,54;Yes;106,816666;-6,2;7333,3;Combination 2
1195;1195;1;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;104,715;Yes;106,816666;-6,2;5554,9;Combination 9
1196;1196;12;Jakarta;High End;No;Yes;Yes;No;No;No;Pulsa;109,85;Yes;106,816666;-6,2;5400,2;Combination 14
1197;1197;22;Jakarta;High End;No;Yes;No;No;No;Yes;Digital Wallet;109,59;Yes;106,816666;-6,2;6906,9;Combination 8
1198;1198;2;Jakarta;High End;No;No;No;No;No;No;Pulsa;88,075;Yes;106,816666;-6,2;2988,7;Combination 2
1199;1199;27;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;110,825;Yes;106,816666;-6,2;6723,6;Combination 2
1200;1200;10;Jakarta;High End;No;Yes;No;No;No;No;Debit;104,065;Yes;106,816666;-6,2;4862;Combination 8
1203;1203;1;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;110,565;Yes;106,816666;-6,2;3867,5;Combination 2
1204;1204;21;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;133,64;Yes;106,816666;-6,2;4059,9;Combination 4
1205;1205;6;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Digital Wallet;129,935;Yes;106,816666;-6,2;4838,6;Combination 3
1206;1206;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;153,14;Yes;106,816666;-6,2;5761,6;Combination 13
1207;1207;54;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;103,35;Yes;106,816666;-6,2;7389,2;Combination 8
1208;1208;3;Jakarta;High End;No;No;No;Yes;No;No;Debit;103,545;Yes;106,816666;-6,2;6546,8;Combination 2
1209;1209;8;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;123,11;Yes;106,816666;-6,2;7554,3;Combination 3
1210;1210;5;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;120,25;Yes;106,816666;-6,2;3653;Combination 3
1212;1212;2;Jakarta;High End;No;No;No;No;No;No;Pulsa;98,215;Yes;106,816666;-6,2;5616;Combination 2
1213;1213;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;91;Yes;106,816666;-6,2;3230,5;Combination 2
1215;1215;33;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;135,72;Yes;106,816666;-6,2;4140,5;Combination 4
1216;1216;15;Jakarta;High End;Yes;No;No;No;Yes;No;Pulsa;112,06;Yes;106,816666;-6,2;7577,7;Combination 12
1219;1219;4;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,37;Yes;106,816666;-6,2;2758,6;Combination 2
1220;1220;2;Jakarta;High End;No;No;No;No;No;No;Credit;97,37;Yes;106,816666;-6,2;2701,4;Combination 2
1221;1221;25;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;130,325;Yes;106,816666;-6,2;2853,5;Combination 7
1222;1222;25;Jakarta;High End;Yes;Yes;No;No;Yes;Yes;Digital Wallet;133,64;Yes;106,816666;-6,2;6459,7;Combination 10
1223;1223;43;Jakarta;High End;No;No;No;Yes;Yes;Yes;Pulsa;130;Yes;106,816666;-6,2;6188;Combination 9
1224;1224;10;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Pulsa;129,805;Yes;106,816666;-6,2;5515,9;Combination 7
1225;1225;2;Jakarta;High End;No;No;No;No;Yes;Yes;Debit;122,46;Yes;106,816666;-6,2;6888,7;Combination 9
1226;1226;9;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;109,005;Yes;106,816666;-6,2;4839,9;Combination 2
1227;1227;27;Jakarta;High End;No;No;Yes;No;No;Yes;Credit;114,79;Yes;106,816666;-6,2;3146;Combination 5
1228;1228;69;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;135,265;Yes;106,816666;-6,2;5530,2;Combination 4
1229;1229;22;Jakarta;High End;No;No;Yes;No;Yes;Yes;Credit;123,11;Yes;106,816666;-6,2;7299,5;Combination 3
1230;1230;56;Jakarta;High End;No;No;Yes;No;Yes;Yes;Debit;130,845;Yes;106,816666;-6,2;6243,9;Combination 3
1232;1232;24;Jakarta;High End;Yes;No;No;No;No;No;Pulsa;102,505;Yes;106,816666;-6,2;4002,7;Combination 11
1234;1234;36;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;110,37;Yes;106,816666;-6,2;3191,5;Combination 2
1236;1236;1;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;96,655;Yes;106,816666;-6,2;7322,9;Combination 8
1239;1239;5;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Digital Wallet;135,33;Yes;106,816666;-6,2;4070,3;Combination 4
1241;1241;2;Jakarta;High End;No;No;No;No;No;No;Pulsa;99,45;Yes;106,816666;-6,2;7727,2;Combination 2
1244;1244;4;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;105,105;Yes;106,816666;-6,2;3849,3;Combination 2
1246;1246;1;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;102,635;Yes;106,816666;-6,2;2649,4;Combination 9
1248;1248;3;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;103,22;Yes;106,816666;-6,2;3182,4;Combination 9
1250;1250;24;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Credit;129,09;Yes;106,816666;-6,2;6254,3;Combination 4
1251;1251;18;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;104,845;Yes;106,816666;-6,2;4924,4;Combination 8
1252;1252;1;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;92,43;Yes;106,816666;-6,2;7571,2;Combination 2
1253;1253;65;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;138,125;Yes;106,816666;-6,2;7754,5;Combination 4
1255;1255;1;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;122,2;Yes;106,816666;-6,2;5428,8;Combination 9
1256;1256;15;Jakarta;High End;No;Yes;No;No;No;Yes;Pulsa;116,805;Yes;106,816666;-6,2;3468,4;Combination 8
1259;1259;22;Jakarta;High End;No;No;No;Yes;Yes;No;Pulsa;117;Yes;106,816666;-6,2;6160,7;Combination 9
1260;1260;38;Jakarta;High End;No;No;No;No;No;No;Debit;91,585;Yes;106,816666;-6,2;7068,1;Combination 2
1263;1263;8;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;137,15;Yes;106,816666;-6,2;7209,8;Combination 4
1264;1264;16;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;105,3;Yes;106,816666;-6,2;3035,5;Combination 9
1265;1265;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,74;Yes;106,816666;-6,2;2759,9;Combination 2
1266;1266;7;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;95,875;Yes;106,816666;-6,2;7329,4;Combination 2
1268;1268;37;Bandung;High End;No;No;No;No;No;No;Pulsa;99,125;Yes;107,60981;-6,914744;7616,7;Combination 2
1269;1269;5;Bandung;High End;No;No;No;No;Yes;Yes;Digital Wallet;122,07;Yes;107,60981;-6,914744;7065,5;Combination 9
1270;1270;3;Bandung;High End;No;No;No;No;No;No;Pulsa;91,52;Yes;107,60981;-6,914744;3238,3;Combination 2
1271;1271;31;Bandung;High End;No;Yes;No;No;No;Yes;Pulsa;118,495;Yes;107,60981;-6,914744;6784,7;Combination 8
1272;1272;2;Bandung;High End;No;No;No;No;No;No;Pulsa;92,235;Yes;107,60981;-6,914744;7007;Combination 2
1273;1273;37;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;129,35;Yes;107,60981;-6,914744;5502,9;Combination 3
1274;1274;38;Bandung;High End;Yes;Yes;Yes;No;No;No;Credit;109,07;Yes;107,60981;-6,914744;2804,1;Combination 17
1275;1275;48;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;152,685;Yes;107,60981;-6,914744;7689,5;Combination 13
1276;1276;10;Bandung;High End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;135,72;Yes;107,60981;-6,914744;6545,5;Combination 13
1280;1280;4;Bandung;High End;No;Yes;Yes;No;No;No;Debit;109,265;Yes;107,60981;-6,914744;7217,6;Combination 14
1281;1281;37;Bandung;High End;No;No;No;No;Yes;No;Pulsa;111,41;Yes;107,60981;-6,914744;6125,6;Combination 9
1282;1282;1;Bandung;High End;No;Yes;No;No;No;No;Pulsa;97,11;Yes;107,60981;-6,914744;6099,6;Combination 8
1283;1283;5;Bandung;High End;No;Yes;No;No;Yes;No;Pulsa;118,04;Yes;107,60981;-6,914744;6617;Combination 7
1284;1284;28;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;137,995;Yes;107,60981;-6,914744;6539;Combination 4
1286;1286;36;Bandung;High End;Yes;No;No;No;Yes;No;Pulsa;118,105;Yes;107,60981;-6,914744;7399,6;Combination 12
1289;1289;17;Bandung;High End;Yes;No;Yes;No;Yes;No;Pulsa;116,22;Yes;107,60981;-6,914744;3307,2;Combination 15
1292;1292;4;Bandung;High End;No;No;No;No;Yes;No;Pulsa;105,3;Yes;107,60981;-6,914744;4668,3;Combination 9
1293;1293;26;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;127,855;Yes;107,60981;-6,914744;6496,1;Combination 3
1295;1295;4;Bandung;High End;No;Yes;No;No;Yes;No;Pulsa;119,145;Yes;107,60981;-6,914744;2782;Combination 7
1296;1296;1;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;118,105;Yes;107,60981;-6,914744;6611,8;Combination 9
1297;1297;1;Bandung;High End;No;No;No;No;No;No;Digital Wallet;90,22;Yes;107,60981;-6,914744;3701,1;Combination 2
1298;1298;8;Jakarta;High End;No;No;Yes;No;Yes;Yes;Credit;122,785;Yes;106,816666;-6,2;4778,8;Combination 3
1300;1300;50;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;124,41;Yes;106,816666;-6,2;5573,1;Combination 9
1301;1301;26;Jakarta;High End;No;No;No;No;No;No;Debit;97,435;Yes;106,816666;-6,2;3814,2;Combination 2
1307;1307;61;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Credit;135,72;Yes;106,816666;-6,2;5735,6;Combination 4
1309;1309;58;Jakarta;High End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;138,385;Yes;106,816666;-6,2;7672,6;Combination 13
1310;1310;18;Jakarta;High End;Yes;No;No;No;Yes;Yes;Pulsa;124,865;Yes;106,816666;-6,2;7255,3;Combination 12
1311;1311;7;Jakarta;High End;No;No;No;No;No;No;Debit;97,63;Yes;106,816666;-6,2;7168,2;Combination 2
1314;1314;11;Jakarta;High End;No;No;No;No;No;No;Pulsa;96,655;Yes;106,816666;-6,2;6597,5;Combination 2
1315;1315;39;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Credit;136,11;Yes;106,816666;-6,2;3082,3;Combination 15
1318;1318;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,39;Yes;106,816666;-6,2;7751,9;Combination 2
1319;1319;10;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;111,215;Yes;106,816666;-6,2;4336,8;Combination 2
1320;1320;6;Jakarta;High End;No;No;Yes;No;Yes;Yes;Digital Wallet;122,85;Yes;106,816666;-6,2;4509,7;Combination 3
1321;1321;16;Jakarta;High End;No;No;No;No;No;Yes;Credit;110,955;Yes;106,816666;-6,2;7499,7;Combination 2
1322;1322;2;Jakarta;High End;No;No;No;No;Yes;No;Digital Wallet;103,545;Yes;106,816666;-6,2;6606,6;Combination 9
1323;1323;2;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;103,48;Yes;106,816666;-6,2;5618,6;Combination 2
1324;1324;19;Jakarta;High End;Yes;No;No;No;Yes;No;Pulsa;117,78;Yes;106,816666;-6,2;3084,9;Combination 12
1326;1326;66;Jakarta;High End;Yes;No;Yes;No;Yes;Yes;Credit;137,865;Yes;106,816666;-6,2;7282,6;Combination 15
1327;1327;36;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;128,895;Yes;106,816666;-6,2;5444,4;Combination 7
1329;1329;21;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;107,055;Yes;106,816666;-6,2;3772,6;Combination 8
1331;1331;4;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,955;Yes;106,816666;-6,2;2886;Combination 2
1332;1332;35;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;110,695;Yes;106,816666;-6,2;7706,4;Combination 3
1333;1333;33;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;121,94;Yes;106,816666;-6,2;6604;Combination 3
1335;1335;7;Jakarta;High End;Yes;Yes;No;No;No;Yes;Credit;123,11;Yes;106,816666;-6,2;4668,3;Combination 1
1337;1337;3;Jakarta;High End;No;No;No;No;No;No;Pulsa;100,1;Yes;106,816666;-6,2;4066,4;Combination 2
1339;1339;1;Jakarta;High End;No;No;Yes;No;No;No;Pulsa;97,89;Yes;106,816666;-6,2;2828,8;Combination 5
1340;1340;40;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Credit;128,96;Yes;106,816666;-6,2;6627,4;Combination 7
1341;1341;47;Jakarta;High End;Yes;No;No;No;No;Yes;Digital Wallet;111,15;Yes;106,816666;-6,2;4738,5;Combination 11
1343;1343;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,52;Yes;106,816666;-6,2;5509,4;Combination 2
1345;1345;15;Bandung;High End;No;Yes;No;No;No;No;Credit;97,89;Yes;107,60981;-6,914744;5883,8;Combination 8
1346;1346;11;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;122,2;Yes;107,60981;-6,914744;2756;Combination 9
1347;1347;67;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;153,855;Yes;107,60981;-6,914744;8131,5;Combination 13
1349;1349;44;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;124,93;Yes;107,60981;-6,914744;7287,8;Combination 9
1350;1350;24;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;135,525;Yes;107,60981;-6,914744;2735,2;Combination 4
1351;1351;15;Bandung;High End;No;Yes;No;No;No;No;Pulsa;104,26;Yes;107,60981;-6,914744;6445,4;Combination 8
1352;1352;17;Bandung;High End;Yes;No;Yes;No;Yes;Yes;Pulsa;135,46;Yes;107,60981;-6,914744;3074,5;Combination 15
1353;1353;1;Bandung;High End;No;No;No;No;No;No;Pulsa;90,545;Yes;107,60981;-6,914744;7597,2;Combination 2
1354;1354;9;Bandung;High End;No;No;No;No;No;Yes;Pulsa;105,04;Yes;107,60981;-6,914744;5057;Combination 2
1355;1355;7;Bandung;High End;No;No;No;No;Yes;No;Digital Wallet;104,39;Yes;107,60981;-6,914744;5133,7;Combination 9
1356;1356;36;Bandung;High End;No;No;No;No;No;Yes;Pulsa;109,33;Yes;107,60981;-6,914744;3883,1;Combination 2
1358;1358;34;Bandung;High End;No;Yes;No;No;No;No;Digital Wallet;103,48;Yes;107,60981;-6,914744;5174;Combination 8
